"probe","logFC","AveExpr","t","P.Value","adj.P.Val"
"1417884_at",1.9292889422885,6.37745091500742,6.06860017832026,5.43953516031588e-07,0.000129678620474552
"1436960_at",-0.603333134990873,7.43687519706042,-6.06720260549964,5.4630580009678e-07,0.000129678620474552
"1440260_at",-1.0518684438748,6.0543826995779,-6.06308378074641,5.5329778043589e-07,0.00013065069735832
"1427540_at",1.11096503863841,6.54941490141989,6.0580354075941,5.61990254727039e-07,0.000132012096241897
"1456898_at",-0.888284940193752,8.20342786353313,-6.05136283777594,5.73689802049135e-07,0.000134062092032218
"1417406_at",1.42556254159747,7.69224235816413,6.04712211362249,5.81252016953274e-07,0.000135129109363967
"1438245_at",-1.31362470469651,6.22335766095637,-6.04165487197766,5.91149085948942e-07,0.000136725204745555
"1441228_at",1.50108273432354,6.67107555533166,6.01898312595393,6.34026338846094e-07,0.000145564358801954
"1429603_at",-1.83327472493443,4.08586773253401,-6.01806784387022,6.35821349504112e-07,0.000145564358801954
"1417394_at",1.4889399903891,6.74491748004699,6.00906173479954,6.53757696353369e-07,0.000148914777087037
"1420502_at",1.35340332290611,10.4345833143888,5.99970282611073,6.72934273157347e-07,0.000152512606299847
"1448890_at",1.16654019617611,8.04952028967397,5.98531407974039,7.03522653619925e-07,0.000158647876004561
"1420494_x_at",0.750071715235123,13.1099570400509,5.97457236973775,7.27263026196604e-07,0.000162561642206918
"1455679_at",1.87849211995885,5.81078633773963,5.97420588992884,7.2808699864299e-07,0.000162561642206918
"1453678_at",1.38525599225272,5.98287833887033,5.97041416332611,7.36667207276836e-07,0.000163667131602919
"1449188_at",0.945757303684452,8.55160591120006,5.96593727846492,7.46928380679973e-07,0.000164787777709776
"1424516_at",-0.780098510443671,6.17760381098271,-5.96503282500748,7.49018745271816e-07,0.000164787777709776
"1426928_at",0.698703307924806,4.96210507855007,5.94318996997764,8.01321112348947e-07,0.000175438754796359
"1450090_at",-0.887131375852629,5.83050075984666,-5.92773341471739,8.40527772306602e-07,0.00018313354134686
"1454055_at",1.91279176148259,4.35235543922367,5.91695492854686,8.68999958498875e-07,0.000188426765039701
"1436395_at",-0.555590538524655,6.83660958393741,-5.91099224055611,8.85163833971197e-07,0.000191013273090598
"1418893_at",-0.497558712498058,7.34480382040809,-5.90285313382986,9.07714804513376e-07,0.000194946882849323
"1434744_at",0.58247236734935,8.51663821560196,5.90083845730065,9.13385138909394e-07,0.000195234991232003
"1420628_at",-0.574434768877662,9.15739879805368,-5.87946178896266,9.75779530544757e-07,0.000207587889656128
"1452521_a_at",0.989623662416198,6.16930394236237,5.8759488699344,9.86433876005253e-07,0.000208869268740436
"1439348_at",1.3174681501432,7.45771798228898,5.86633227503754,1.016199759389e-06,0.000214166473589735
"1451160_s_at",1.55243202418219,7.37689339244175,5.85716716457404,1.04540476393462e-06,0.000219296745387049
"1415911_at",0.870162366749972,8.27425549981264,5.85392313527146,1.05594212278559e-06,0.000220481692961818
"1430838_x_at",1.28031968170346,6.15310696922684,5.85201348416924,1.06219476442152e-06,0.00022076518926348
"1459734_at",0.97729833863345,5.17681262543909,5.85039954952286,1.06750805282202e-06,0.000220851746285898
